uid,premise,hypothesis,label,reason,label_name
805cb1b0-a5ca-482f-ba6d-350d2a0d48b0,"La Cygne (pronounced ""luh SEEN"") is a city situated along the Marais des Cygnes River in the northeast part of Linn County, located in East Central Kansas, in the Central United States. As of the 2010 census, the city population was 1,149. The city is named after the Marais des Cygnes River which is a French translation of an Osage appellation meaning ""marsh of the swans"".",La Cygne is located in Kansas.,0,,entailment
ea8e91b1-ea53-4d7c-9357-df01f667cde7,"Lorado Zadoc Taft (April 29, 1860 – October 30, 1936) was an American sculptor, writer and educator. Taft was born in Elmwood, Illinois, in 1860 and died in his home studio in Chicago in 1936. Taft was the father of US Representative Emily Taft Douglas, father-in-law to her husband, US Senator Paul Douglas, and a distant relative of US President William Howard Taft.",Lorado Taft was related to President William Taft in some way. ,0,,entailment
bdba800d-0225-44ff-b6e6-f3d878519fa7,"Undead is a 2003 Australian zombie science fiction horror comedy film written and directed by Michael and Peter Spierig and starring Felicity Mason, Mungo McKay and Rob Jenkins. It was then-relatively-unknown ""Good Game"" presenter Steven O'Donnell's first film role.",Steven O'Donnell's first film came out in 2002,2,,contradiction
10cf4d11-39d0-4488-9993-5e4d429a0214,"Benjamin Clapp (born October 13, 1977) is an American musician from Boise, Idaho. He has performed, composed, and recorded music with numerous artists, most notably Jim Breuer, Jesse Blaze Snider and Baptized By Fire, Tom Marshall and Amfibian, Kronos Quartet, Erik Sanko and Skeleton Key, Dee Snider (Twisted Sister), David Peel (The Lower East Side), and White Trash.",Benjamin Clapp was born in the Western Hemisphere.,0,,entailment
17acd811-6698-467e-851e-dcaacd8b806f,"Garmisch-Partenkirchen (] ) is a ski town in Bavaria, southern Germany. It is the seat of government of the district of Garmisch-Partenkirchen (abbreviated ""GAP""), in the Oberbayern region, which borders Austria. Nearby is Germany's highest mountain, Zugspitze, at 2,962 m (9,718 ft.).",Garmisch-Partenkirchen is one of the most successful ski towns in Germany,1,,neutral
c7a7d53a-5258-43f2-acd7-26d66a29b72b,"Star Wars: Episode II – Attack of the Clones is a 2002 American epic space opera film directed by George Lucas and written by Lucas and Jonathan Hales. It is the second installment of the ""Star Wars"" prequel trilogy, and stars Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Samuel L. Jackson, Christopher Lee, Temuera Morrison, Anthony Daniels, Kenny Baker and Frank Oz.",There are two other Star Wars movies that are part of the prequel trilogy.,0,,entailment
8ffeac57-84b2-460b-aea7-2d4c1f4d8180,"""Don't Worry 'Bout It"" is a song by American hip hop recording artist 50 Cent, released on March 18, 2014 as the first single from his fifth studio album ""Animal Ambition"" (2014). The song features a guest verse by fellow American rapper Yo Gotti and was produced by Charli Brown Beatz.",50 Cent released at least one studio album between the years 2012 and 2016.,0,,entailment
5aac76c7-77ad-4432-9055-80ee13d2926e,"The Hitchhiker's Guide to the Galaxy is a 2005 British-American comic science fiction film directed by Garth Jennings, based upon previous works in the media franchise of the same name, created by Douglas Adams. It stars Martin Freeman, Sam Rockwell, Mos Def, Zooey Deschanel and the voices of Stephen Fry and Alan Rickman.","The British American comic movie ""The Hitchiker's Guide to the Galaxy"" was an original creation.",2,,contradiction
b9b8003b-5782-4ce1-8a57-7fb80f030b08,"Kensuke Tanaka (田中 賢介, born May 20, 1981) is a Japanese professional baseball left fielder who plays for the Hokkaido Nippon Ham Fighters of the Nippon Professional Baseball League. He has played for the Hokkaido Nippon-Ham Fighters of Nippon Professional Baseball and the San Francisco Giants of Major League Baseball.",Tanaka has played baseball for 15 years. ,1,,neutral
0401ad37-a9d5-490e-b786-bd98a1e81a2f,The Habit of Happiness is a 1916 American silent comedy film directed by Allan Dwan and filmed by cinematographer Victor Fleming. The film was written by Allan Dwan and Shannon Fife from a suggestion by D. W. Griffith and stars Douglas Fairbanks. A 16mm print of the film is preserved in a private collection.,The Habit of Happiness is a silent film.,0,,entailment
20d2ca9d-3d60-4ab7-9534-f5725be00981,"Brazilian Sketches is an album by British saxophonist Jim Tomlinson that was released in 2003. The album features Stacey Kent on vocals. The album contains cover versions of songs by Antonio Carlos Jobim, Vinícius de Moraes, Marcos Valle, and Luiz Bonfá.",Brazilian Sketches features Stacey Kent on vocals.,0,,entailment
2297248c-b034-4fbc-b47d-e47e7d9c31d7,"The California Healthy Families Program (HFP) is the California implementation of the federal Children's Health Insurance Program (CHIP) that provides low cost insurance offering health, dental, and vision coverage to children who do not have insurance today and do not qualify for no-cost Medi-Cal.",The California Healthy Families Program provides high cost insurance to children who do not have insurance today and do not qualify for no-cost Medi-Cal.,2,,contradiction
7b132965-4b05-412e-aa30-087a393de08f,"The Man Without a Map (燃えつきた地図 , Moetsukita chizu ) is a 1968 Japanese film directed by Hiroshi Teshigahara and starring Shintaro Katsu. The screenplay was adapted by Kōbō Abe from his novel ""The Ruined Map"". This was the fourth and final film collaboration between Teshigahara and Abe.",The movie was to be the last film in the collaboration ,0,,entailment
7c4f511e-ddab-4ccf-b2c1-9f0f3999d136,"The Arts Tower is a building at 12 Bolsover Street in Sheffield, England belonging to the University of Sheffield and opened in 1966. English Heritage has called it ""the most elegant university tower block in Britain of its period"". At 78 m (255 feet) tall, it is the second tallest building in the city, after the 101 m, St Paul's Tower on Arundel Gate, which was topped out in 2009.",2009 was a great year for the arts community.,1,,neutral
eee49162-15f6-4ae7-807c-0d652701444b,"Spoons was a comedy sketch show first broadcast on the United Kingdom's Channel 4 from 30 September 2005. In the United States, ""Spoons"" is broadcast on BBC America. The relationship themed show combined recent trends in sketch shows—dark content, strong language, and recurring catchphrases.",Spoons is a serious crime documentary that is broadcast on BBC America.,2,,contradiction
07480021-b040-4fd8-a573-4bac3f6d28bd,"Give My Regards to Broad Street is the fifth studio album by Paul McCartney, as well as the soundtrack album to his 1984 film of the same name. The album reached number 1 on the UK chart. The lead single, ""No More Lonely Nights"", was BAFTA and Golden Globe Award nominated. It was also to be his final album to be released under Columbia Records, which had been his US Label for over 5 years.",The Give My Regards to Broad Street album made lots of money.,1,,neutral
d45f9e8b-6ac0-4594-8540-ed5ff000e1b3,"Season two of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on April 1, 1998. The second season concluded after 18 episodes on January 20, 1999; it remains the longest season of ""South Park"" to date. While most of the episodes were directed by series creator Trey Parker, Season 2 includes two episodes directed by Eric Stough.",Eric Stough will write more episodes ,1,,neutral
7f7c0160-5789-43d3-9ef2-fca89839a081,"La Cygne (pronounced ""luh SEEN"") is a city situated along the Marais des Cygnes River in the northeast part of Linn County, located in East Central Kansas, in the Central United States. As of the 2010 census, the city population was 1,149. The city is named after the Marais des Cygnes River which is a French translation of an Osage appellation meaning ""marsh of the swans"".",Kansas is in the Central United States.,0,,entailment
4a36dd95-0a39-4500-bd11-b86736747466,"Mark Knowles (born 4 September 1971) is a former tennis player from the Bahamas, specialising in doubles tennis. He has won a number of Grand Slam tournaments, most notably partnering with Daniel Nestor. At various times between 2002 and 2005 he was ranked World No. 1 in doubles. He is a five-time Olympian.",Mark Knowles did not partner with Daniel Nestor,2,,contradiction
5583aaed-7bcc-48f8-8b65-766fc70e8bc6,"The Building Strong Families Program (BSF) is part of the Healthy Marriage Initiative funded by the U.S. Department of Health and Human Services, Administration for Children and Families, ""to learn whether well-designed interventions can help couples fulfill their aspirations for a healthy relationship, marriage, and a strong family.""","The organization in question is intended to learn whether well designed interventions can be used to help only homosexual couples to fulfill their their aspirations for a healthy relationship, marriage, and a strong family.",2,,contradiction
e9332992-d67a-47d0-b84e-9606e2553382,"Jaime Federico Said Camil Saldaña da Gama (born 22 July 1973), known professionally as Jaime Camil, is a Mexican actor, singer and host. He is best known for his roles as Fernando Mendiola in ""La Fea Mas Bella"" and Rogelio de la Vega in ""Jane the Virgin.""","Jaime Camil was alive when The Beatles released ""Love Me Do.""",2,,contradiction
7bdb0bdc-4b0a-473c-98fd-e6d88a279312,"Tere Bin Laden: Dead or Alive is a 2016 Indian comedy film written and directed by Abhishek Sharma. A sequel to the 2010 film ""Tere Bin Laden"", it narrates the story of an aspiring filmmaker who bumps into an Osama bin Laden lookalike, and also samples materials from the prequel. The film stars Manish Paul, Pradyuman Singh, and Piyush Mishra, and was released worldwide on 26 February 2016.",Sharma has been involved in the production of at least 2 movies.,0,,entailment
818e078b-1834-4155-abdc-ab57d54b045e,"Parma ]    (Emilian: ""Pärma"" ) is a city in the northern Italian region of Emilia-Romagna famous for its prosciutto (ham), cheese, architecture, music and surrounding countryside. It is home to the University of Parma, one of the oldest universities in the world.",Prosciutto is from Parma in Italy.,0,,entailment
7a82dc80-b8c9-434f-aa25-fd31d039d4c1,"The Conspiracy is a 1914 American drama silent film directed by Allan Dwan and written by Robert M. Baker, Allan Dwan and John Emerson. The film stars John Emerson, Lois Meredith, Harold Lockwood, Iva Shepard, Francis Byrne and Hal Clarendon. The film was released on December 10, 1914, by Paramount Pictures.","The Conspiracy is the only film that stars John Emerson, Lois Meredith, Harold Lockwood, Iva Shepard, Francis Byrne and Hal Clarendon",1,,neutral
9aa2e307-d2bc-4494-b664-a6dd348f38d0,"Puss 'N' Boots is the sixth studio album by Crash Test Dummies, released in 2003. The album began life as a Brad Roberts solo project. While the lyrics were written by Brad Roberts, most of the music was written by Stuart Cameron. Ellen Reid sang backing vocals and Dan Roberts played bass, though much of the music was performed by other musicians.",Puss 'N' Boots put Crash Test Dummies on the public's eye.,1,,neutral
483a3d7b-ee1a-4730-8049-25f715d873b8,"John Bruce Yeh (born 1957) is an American clarinetist. He has been the assistant principal clarinetist and E-flat clarinetist of the Chicago Symphony Orchestra since 1977. Yeh is the founder and director of the chamber ensemble, Chicago Pro Musica, whose first recording, Stravinsky's ""L'Histoire du soldat"", won the 1985 Grammy Award for the Best New Classical Artist.","Stravinsky's ""L'Histoire du soldat was produced in 1986 May",2,,contradiction
